row_index,applicant_id,column,dq_dimension,issue_type,original_value,injected_value
7905,UGRO-APP-107905,gst_filing_regularity_pct,Completeness,missing_value,78.5,
340,UGRO-APP-100340,monthly_avg_gst_turnover,Completeness,missing_value,364245.26,
14877,UGRO-APP-114877,monthly_avg_gst_turnover,Completeness,missing_value,274389.06,
10051,UGRO-APP-110051,monthly_avg_gst_turnover,Completeness,missing_value,232407.77,
6458,UGRO-APP-106458,gst_filing_regularity_pct,Completeness,missing_value,88.4,
5861,UGRO-APP-105861,monthly_avg_gst_turnover,Completeness,missing_value,22422.73,
7619,UGRO-APP-107619,gst_filing_regularity_pct,Completeness,missing_value,75.9,
14317,UGRO-APP-114317,gst_filing_regularity_pct,Completeness,missing_value,94.0,
10532,UGRO-APP-110532,gst_filing_regularity_pct,Completeness,missing_value,44.0,
4701,UGRO-APP-104701,gst_filing_regularity_pct,Completeness,missing_value,90.3,
940,UGRO-APP-100940,gst_filing_regularity_pct,Completeness,missing_value,43.5,
9177,UGRO-APP-109177,gst_filing_regularity_pct,Completeness,missing_value,81.4,
4515,UGRO-APP-104515,monthly_avg_gst_turnover,Completeness,missing_value,106275.71,
3743,UGRO-APP-103743,gst_filing_regularity_pct,Completeness,missing_value,84.5,
10940,UGRO-APP-110940,gst_filing_regularity_pct,Completeness,missing_value,77.4,
8953,UGRO-APP-108953,monthly_avg_gst_turnover,Completeness,missing_value,104117.64,
8547,UGRO-APP-108547,monthly_avg_gst_turnover,Completeness,missing_value,94149.73,
13986,UGRO-APP-113986,monthly_avg_gst_turnover,Completeness,missing_value,95362.84,
11289,UGRO-APP-111289,gst_filing_regularity_pct,Completeness,missing_value,69.2,
10296,UGRO-APP-110296,monthly_avg_gst_turnover,Completeness,missing_value,78103.71,
8015,UGRO-APP-108015,monthly_avg_gst_turnover,Completeness,missing_value,253902.2,
7958,UGRO-APP-107958,gst_filing_regularity_pct,Completeness,missing_value,89.7,
14104,UGRO-APP-114104,gst_filing_regularity_pct,Completeness,missing_value,80.5,
2973,UGRO-APP-102973,monthly_avg_gst_turnover,Completeness,missing_value,107078.7,
10889,UGRO-APP-110889,gst_filing_regularity_pct,Completeness,missing_value,84.3,
13369,UGRO-APP-113369,gst_filing_regularity_pct,Completeness,missing_value,33.7,
13429,UGRO-APP-113429,monthly_avg_gst_turnover,Completeness,missing_value,34845.33,
9910,UGRO-APP-109910,monthly_avg_gst_turnover,Completeness,missing_value,95148.63,
4129,UGRO-APP-104129,monthly_avg_gst_turnover,Completeness,missing_value,108169.76,
4164,UGRO-APP-104164,monthly_avg_gst_turnover,Completeness,missing_value,306657.52,
4121,UGRO-APP-104121,monthly_avg_gst_turnover,Completeness,missing_value,83456.72,
2037,UGRO-APP-102037,gst_filing_regularity_pct,Completeness,missing_value,75.7,
11253,UGRO-APP-111253,gst_filing_regularity_pct,Completeness,missing_value,63.0,
4043,UGRO-APP-104043,monthly_avg_gst_turnover,Completeness,missing_value,142860.36,
12801,UGRO-APP-112801,gst_filing_regularity_pct,Completeness,missing_value,96.3,
1901,UGRO-APP-101901,gst_filing_regularity_pct,Completeness,missing_value,81.4,
2530,UGRO-APP-102530,monthly_avg_gst_turnover,Completeness,missing_value,113313.73,
9816,UGRO-APP-109816,monthly_avg_gst_turnover,Completeness,missing_value,188762.01,
13423,UGRO-APP-113423,gst_filing_regularity_pct,Completeness,missing_value,69.2,
3626,UGRO-APP-103626,gst_filing_regularity_pct,Completeness,missing_value,67.8,
11044,UGRO-APP-111044,monthly_avg_gst_turnover,Completeness,missing_value,61020.09,
12652,UGRO-APP-112652,gst_filing_regularity_pct,Completeness,missing_value,90.3,
13816,UGRO-APP-113816,monthly_avg_gst_turnover,Completeness,missing_value,348203.7,
11441,UGRO-APP-111441,monthly_avg_gst_turnover,Completeness,missing_value,302353.66,
2388,UGRO-APP-102388,monthly_avg_gst_turnover,Completeness,missing_value,827718.24,
2908,UGRO-APP-102908,gst_filing_regularity_pct,Completeness,missing_value,90.6,
11839,UGRO-APP-111839,monthly_avg_gst_turnover,Completeness,missing_value,135896.53,
4802,UGRO-APP-104802,gst_filing_regularity_pct,Completeness,missing_value,82.1,
13052,UGRO-APP-113052,monthly_avg_gst_turnover,Completeness,missing_value,41180.55,
290,UGRO-APP-100290,gst_filing_regularity_pct,Completeness,missing_value,80.5,
4487,UGRO-APP-104487,gst_filing_regularity_pct,Completeness,missing_value,64.5,
14777,UGRO-APP-114777,monthly_avg_gst_turnover,Completeness,missing_value,73458.7,
10785,UGRO-APP-110785,gst_filing_regularity_pct,Completeness,missing_value,54.7,
9645,UGRO-APP-109645,monthly_avg_gst_turnover,Completeness,missing_value,310392.89,
1932,UGRO-APP-101932,monthly_avg_gst_turnover,Completeness,missing_value,56167.65,
9822,UGRO-APP-109822,gst_filing_regularity_pct,Completeness,missing_value,74.9,
4781,UGRO-APP-104781,gst_filing_regularity_pct,Completeness,missing_value,56.8,
1349,UGRO-APP-101349,monthly_avg_gst_turnover,Completeness,missing_value,329765.0,
12176,UGRO-APP-112176,gst_filing_regularity_pct,Completeness,missing_value,54.1,
1851,UGRO-APP-101851,gst_filing_regularity_pct,Completeness,missing_value,84.0,
3805,UGRO-APP-103805,gst_filing_regularity_pct,Completeness,missing_value,90.3,
6478,UGRO-APP-106478,gst_filing_regularity_pct,Completeness,missing_value,79.7,
6836,UGRO-APP-106836,monthly_avg_gst_turnover,Completeness,missing_value,65943.7,
6009,UGRO-APP-106009,gst_filing_regularity_pct,Completeness,missing_value,76.3,
10256,UGRO-APP-110256,monthly_avg_gst_turnover,Completeness,missing_value,118728.55,
5041,UGRO-APP-105041,gst_filing_regularity_pct,Completeness,missing_value,98.3,
5930,UGRO-APP-105930,monthly_avg_gst_turnover,Completeness,missing_value,14689.2,
9530,UGRO-APP-109530,gst_filing_regularity_pct,Completeness,missing_value,86.7,
2791,UGRO-APP-102791,gst_filing_regularity_pct,Completeness,missing_value,91.8,
6176,UGRO-APP-106176,monthly_avg_gst_turnover,Completeness,missing_value,17249.38,
4867,UGRO-APP-104867,gst_filing_regularity_pct,Completeness,missing_value,79.7,
13363,UGRO-APP-113363,gst_filing_regularity_pct,Completeness,missing_value,62.0,
10682,UGRO-APP-110682,monthly_avg_gst_turnover,Completeness,missing_value,55924.48,
7498,UGRO-APP-107498,gst_filing_regularity_pct,Completeness,missing_value,61.3,
8687,UGRO-APP-108687,gst_filing_regularity_pct,Completeness,missing_value,45.8,
10606,UGRO-APP-110606,gst_filing_regularity_pct,Completeness,missing_value,89.5,
2203,UGRO-APP-102203,monthly_avg_gst_turnover,Completeness,missing_value,22329.49,
8280,UGRO-APP-108280,monthly_avg_gst_turnover,Completeness,missing_value,53442.11,
13180,UGRO-APP-113180,monthly_avg_gst_turnover,Completeness,missing_value,180464.43,
5942,UGRO-APP-105942,monthly_avg_gst_turnover,Completeness,missing_value,19928.17,
5811,UGRO-APP-105811,gst_filing_regularity_pct,Completeness,missing_value,73.8,
10887,UGRO-APP-110887,gst_filing_regularity_pct,Completeness,missing_value,78.5,
10832,UGRO-APP-110832,gst_filing_regularity_pct,Completeness,missing_value,55.5,
5401,UGRO-APP-105401,gst_filing_regularity_pct,Completeness,missing_value,81.9,
10535,UGRO-APP-110535,gst_filing_regularity_pct,Completeness,missing_value,59.0,
13972,UGRO-APP-113972,monthly_avg_gst_turnover,Completeness,missing_value,34118.63,
5326,UGRO-APP-105326,monthly_avg_gst_turnover,Completeness,missing_value,238956.12,
4460,UGRO-APP-104460,monthly_avg_gst_turnover,Completeness,missing_value,74532.2,
2541,UGRO-APP-102541,monthly_avg_gst_turnover,Completeness,missing_value,170113.18,
9734,UGRO-APP-109734,monthly_avg_gst_turnover,Completeness,missing_value,20985.17,
11077,UGRO-APP-111077,gst_filing_regularity_pct,Completeness,missing_value,62.5,
7839,UGRO-APP-107839,monthly_avg_gst_turnover,Completeness,missing_value,106095.98,
6681,UGRO-APP-106681,monthly_avg_gst_turnover,Completeness,missing_value,95620.97,
14633,UGRO-APP-114633,gst_filing_regularity_pct,Completeness,missing_value,77.8,
4098,UGRO-APP-104098,gst_filing_regularity_pct,Completeness,missing_value,90.3,
11061,UGRO-APP-111061,monthly_avg_gst_turnover,Completeness,missing_value,10066.87,
11014,UGRO-APP-111014,gst_filing_regularity_pct,Completeness,missing_value,72.3,
13171,UGRO-APP-113171,monthly_avg_gst_turnover,Completeness,missing_value,192946.36,
4275,UGRO-APP-104275,monthly_avg_gst_turnover,Completeness,missing_value,206193.12,
6636,UGRO-APP-106636,gst_filing_regularity_pct,Completeness,missing_value,53.5,
14583,UGRO-APP-114583,gst_filing_regularity_pct,Completeness,missing_value,87.6,
594,UGRO-APP-100594,gst_filing_regularity_pct,Completeness,missing_value,81.0,
8616,UGRO-APP-108616,gst_filing_regularity_pct,Completeness,missing_value,69.3,
12490,UGRO-APP-112490,gst_filing_regularity_pct,Completeness,missing_value,69.9,
14560,UGRO-APP-114560,monthly_avg_gst_turnover,Completeness,missing_value,30251.49,
10012,UGRO-APP-110012,gst_filing_regularity_pct,Completeness,missing_value,89.5,
1339,UGRO-APP-101339,gst_filing_regularity_pct,Completeness,missing_value,60.0,
2617,UGRO-APP-102617,gst_filing_regularity_pct,Completeness,missing_value,84.2,
8208,UGRO-APP-108208,monthly_avg_gst_turnover,Completeness,missing_value,625225.57,
14825,UGRO-APP-114825,gst_filing_regularity_pct,Completeness,missing_value,90.7,
7763,UGRO-APP-107763,gst_filing_regularity_pct,Completeness,missing_value,87.4,
14034,UGRO-APP-114034,monthly_avg_gst_turnover,Completeness,missing_value,340859.81,
9069,UGRO-APP-109069,gst_filing_regularity_pct,Completeness,missing_value,75.5,
6984,UGRO-APP-106984,gst_filing_regularity_pct,Completeness,missing_value,83.7,
1076,UGRO-APP-101076,gst_filing_regularity_pct,Completeness,missing_value,87.0,
8861,UGRO-APP-108861,gst_filing_regularity_pct,Completeness,missing_value,64.2,
9726,UGRO-APP-109726,gst_filing_regularity_pct,Completeness,missing_value,68.6,
9752,UGRO-APP-109752,monthly_avg_gst_turnover,Completeness,missing_value,512980.57,
4476,UGRO-APP-104476,gst_filing_regularity_pct,Completeness,missing_value,64.1,
6815,UGRO-APP-106815,gst_filing_regularity_pct,Completeness,missing_value,84.6,
10635,UGRO-APP-110635,gst_filing_regularity_pct,Completeness,missing_value,63.0,
10734,UGRO-APP-110734,monthly_avg_gst_turnover,Completeness,missing_value,44117.63,
6119,UGRO-APP-106119,monthly_avg_gst_turnover,Completeness,missing_value,282644.78,
4718,UGRO-APP-104718,gst_filing_regularity_pct,Completeness,missing_value,70.9,
9575,UGRO-APP-109575,gst_filing_regularity_pct,Completeness,missing_value,76.5,
13630,UGRO-APP-113630,gst_filing_regularity_pct,Completeness,missing_value,77.0,
2264,UGRO-APP-102264,gst_filing_regularity_pct,Completeness,missing_value,71.8,
5810,UGRO-APP-105810,gst_filing_regularity_pct,Completeness,missing_value,92.4,
7346,UGRO-APP-107346,gst_filing_regularity_pct,Completeness,missing_value,73.6,
9351,UGRO-APP-109351,monthly_avg_gst_turnover,Completeness,missing_value,90190.32,
11649,UGRO-APP-111649,gst_filing_regularity_pct,Completeness,missing_value,78.7,
2253,UGRO-APP-102253,gst_filing_regularity_pct,Completeness,missing_value,39.0,
6421,UGRO-APP-106421,gst_filing_regularity_pct,Completeness,missing_value,88.0,
1908,UGRO-APP-101908,monthly_avg_gst_turnover,Completeness,missing_value,44786.41,
11804,UGRO-APP-111804,monthly_avg_gst_turnover,Completeness,missing_value,140410.3,
6780,UGRO-APP-106780,gst_filing_regularity_pct,Completeness,missing_value,81.1,
5882,UGRO-APP-105882,gst_filing_regularity_pct,Completeness,missing_value,97.0,
918,UGRO-APP-100918,monthly_avg_gst_turnover,Completeness,missing_value,289057.92,
12995,UGRO-APP-112995,monthly_avg_gst_turnover,Completeness,missing_value,62422.7,
4157,UGRO-APP-104157,gst_filing_regularity_pct,Completeness,missing_value,71.4,
4153,UGRO-APP-104153,monthly_avg_gst_turnover,Completeness,missing_value,4779412.3,
14703,UGRO-APP-114703,monthly_avg_gst_turnover,Completeness,missing_value,148202.62,
8180,UGRO-APP-108180,gst_filing_regularity_pct,Completeness,missing_value,88.7,
34,UGRO-APP-100034,monthly_avg_gst_turnover,Completeness,missing_value,44193.17,
11162,UGRO-APP-111162,gst_filing_regularity_pct,Completeness,missing_value,91.2,
9461,UGRO-APP-109461,gst_filing_regularity_pct,Completeness,missing_value,83.3,
4252,UGRO-APP-104252,gst_filing_regularity_pct,Completeness,missing_value,65.6,
6485,UGRO-APP-106485,gst_filing_regularity_pct,Completeness,missing_value,47.8,
7863,UGRO-APP-107863,monthly_avg_gst_turnover,Completeness,missing_value,22329.9,
13681,UGRO-APP-113681,gst_filing_regularity_pct,Completeness,missing_value,58.4,
3119,UGRO-APP-103119,gst_filing_regularity_pct,Completeness,missing_value,74.3,
3139,UGRO-APP-103139,gst_filing_regularity_pct,Completeness,missing_value,83.3,
12255,UGRO-APP-112255,monthly_avg_gst_turnover,Completeness,missing_value,323144.1,
11756,UGRO-APP-111756,monthly_avg_gst_turnover,Completeness,missing_value,167058.85,
9441,UGRO-APP-109441,monthly_avg_gst_turnover,Completeness,missing_value,362386.04,
11124,UGRO-APP-111124,gst_filing_regularity_pct,Completeness,missing_value,76.0,
801,UGRO-APP-100801,monthly_avg_gst_turnover,Completeness,missing_value,53179.73,
9227,UGRO-APP-109227,monthly_avg_gst_turnover,Completeness,missing_value,16809.0,
9744,UGRO-APP-109744,monthly_avg_gst_turnover,Completeness,missing_value,19049.36,
11773,UGRO-APP-111773,gst_filing_regularity_pct,Completeness,missing_value,68.2,
846,UGRO-APP-100846,monthly_avg_gst_turnover,Completeness,missing_value,412487.5,
5075,UGRO-APP-105075,gst_filing_regularity_pct,Completeness,missing_value,85.8,
13812,UGRO-APP-113812,gst_filing_regularity_pct,Completeness,missing_value,84.3,
742,UGRO-APP-100742,gst_filing_regularity_pct,Completeness,missing_value,88.2,
8289,UGRO-APP-108289,gst_filing_regularity_pct,Completeness,missing_value,66.7,
5061,UGRO-APP-105061,gst_filing_regularity_pct,Completeness,missing_value,75.0,
10110,UGRO-APP-110110,gst_filing_regularity_pct,Completeness,missing_value,66.9,
13651,UGRO-APP-113651,gst_filing_regularity_pct,Completeness,missing_value,66.1,
12289,UGRO-APP-112289,monthly_avg_gst_turnover,Completeness,missing_value,82355.58,
2267,UGRO-APP-102267,gst_filing_regularity_pct,Completeness,missing_value,72.9,
12446,UGRO-APP-112446,monthly_avg_gst_turnover,Completeness,missing_value,101258.9,
6952,UGRO-APP-106952,monthly_avg_gst_turnover,Completeness,missing_value,122222.7,
5501,UGRO-APP-105501,monthly_avg_gst_turnover,Completeness,missing_value,58194.91,
11001,UGRO-APP-111001,monthly_avg_gst_turnover,Completeness,missing_value,476125.28,
12118,UGRO-APP-112118,gst_filing_regularity_pct,Completeness,missing_value,90.0,
12140,UGRO-APP-112140,monthly_avg_gst_turnover,Completeness,missing_value,26284.94,
2115,UGRO-APP-102115,monthly_avg_gst_turnover,Completeness,missing_value,314325.03,
14668,UGRO-APP-114668,gst_filing_regularity_pct,Completeness,missing_value,63.1,
12460,UGRO-APP-112460,gst_filing_regularity_pct,Completeness,missing_value,69.1,
2778,UGRO-APP-102778,monthly_avg_gst_turnover,Completeness,missing_value,87917.33,
9801,UGRO-APP-109801,gst_filing_regularity_pct,Completeness,missing_value,87.6,
7894,UGRO-APP-107894,gst_filing_regularity_pct,Completeness,missing_value,70.6,
7846,UGRO-APP-107846,monthly_avg_gst_turnover,Completeness,missing_value,484320.45,
5944,UGRO-APP-105944,monthly_avg_gst_turnover,Completeness,missing_value,82669.53,
14413,UGRO-APP-114413,gst_filing_regularity_pct,Completeness,missing_value,76.8,
6903,UGRO-APP-106903,monthly_avg_gst_turnover,Completeness,missing_value,25956.98,
1065,UGRO-APP-101065,gst_filing_regularity_pct,Completeness,missing_value,90.0,
9029,UGRO-APP-109029,monthly_avg_gst_turnover,Completeness,missing_value,73516.83,
13593,UGRO-APP-113593,monthly_avg_gst_turnover,Completeness,missing_value,18610.17,
4774,UGRO-APP-104774,gst_filing_regularity_pct,Completeness,missing_value,74.3,
24,UGRO-APP-100024,gst_filing_regularity_pct,Completeness,missing_value,72.0,
13617,UGRO-APP-113617,monthly_avg_gst_turnover,Completeness,missing_value,137470.61,
2333,UGRO-APP-102333,gst_filing_regularity_pct,Completeness,missing_value,81.5,
1766,UGRO-APP-101766,gst_filing_regularity_pct,Completeness,missing_value,90.8,
5646,UGRO-APP-105646,gst_filing_regularity_pct,Completeness,missing_value,75.6,
446,UGRO-APP-100446,monthly_avg_gst_turnover,Completeness,missing_value,53816.54,
12989,UGRO-APP-112989,gst_filing_regularity_pct,Completeness,missing_value,75.7,
3761,UGRO-APP-103761,monthly_avg_gst_turnover,Completeness,missing_value,338484.9,
2442,UGRO-APP-102442,monthly_avg_gst_turnover,Completeness,missing_value,43621.27,
3086,UGRO-APP-103086,gst_filing_regularity_pct,Completeness,missing_value,75.1,
14263,UGRO-APP-114263,monthly_avg_gst_turnover,Completeness,missing_value,97261.12,
8239,UGRO-APP-108239,monthly_avg_gst_turnover,Completeness,missing_value,97610.95,
5537,UGRO-APP-105537,gst_filing_regularity_pct,Completeness,missing_value,97.3,
2431,UGRO-APP-102431,monthly_avg_gst_turnover,Completeness,missing_value,56751.04,
2180,UGRO-APP-102180,gst_filing_regularity_pct,Completeness,missing_value,81.7,
14170,UGRO-APP-114170,gst_filing_regularity_pct,Completeness,missing_value,76.6,
12403,UGRO-APP-112403,gst_filing_regularity_pct,Completeness,missing_value,59.0,
7166,UGRO-APP-107166,monthly_avg_gst_turnover,Completeness,missing_value,96395.48,
1329,UGRO-APP-101329,monthly_avg_gst_turnover,Completeness,missing_value,140865.91,
14159,UGRO-APP-114159,gst_filing_regularity_pct,Completeness,missing_value,87.7,
2713,UGRO-APP-102713,monthly_avg_gst_turnover,Completeness,missing_value,338315.43,
1868,UGRO-APP-101868,monthly_avg_gst_turnover,Completeness,missing_value,1211947.23,
5350,UGRO-APP-105350,monthly_avg_gst_turnover,Completeness,missing_value,70832.8,
1959,UGRO-APP-101959,monthly_avg_gst_turnover,Completeness,missing_value,60410.99,
5375,UGRO-APP-105375,gst_filing_regularity_pct,Completeness,missing_value,69.6,
6464,UGRO-APP-106464,monthly_avg_gst_turnover,Completeness,missing_value,165062.56,
12280,UGRO-APP-112280,gst_filing_regularity_pct,Completeness,missing_value,79.9,
7983,UGRO-APP-107983,gst_filing_regularity_pct,Completeness,missing_value,64.6,
5851,UGRO-APP-105851,gst_filing_regularity_pct,Completeness,missing_value,72.5,
7882,UGRO-APP-107882,monthly_avg_gst_turnover,Completeness,missing_value,439694.71,
6719,UGRO-APP-106719,monthly_avg_gst_turnover,Completeness,missing_value,44185.53,
7301,UGRO-APP-107301,gst_filing_regularity_pct,Completeness,missing_value,90.5,
4200,UGRO-APP-104200,gst_filing_regularity_pct,Completeness,missing_value,71.0,
